time,value,n
2016-06-19,25.583333333333332,24
2016-06-26,66.08333333333333,24
2016-07-03,0,23
2016-07-10,77.3913043478261,23
2016-07-17,19.875,24
2016-07-24,48.583333333333336,24
2016-07-31,52.541666666666664,24
2016-08-07,36.625,24
2016-08-14,16.875,24
2016-08-21,48.541666666666664,24
2016-08-28,52.375,24
2016-09-04,0,24
2016-09-11,46.583333333333336,24
2016-09-18,0,23
2016-09-25,0,23
2016-10-02,67.66666666666667,24
2016-10-09,31.833333333333332,24
2016-10-16,0,24
2016-10-23,35.833333333333336,24
2016-10-30,67.83333333333333,24
2016-11-06,0,24
2016-11-13,28.833333333333332,24
2016-11-20,21,24
2016-11-27,24,24
2016-12-04,28,23
2016-12-11,39,23
2016-12-18,0,24
2016-12-25,0,24
2017-01-01,17,24
2017-01-08,52.791666666666664,24
2017-01-15,55.791666666666664,24
2017-01-22,37.791666666666664,24
2017-01-29,41.791666666666664,24
2017-02-05,44.791666666666664,24
2017-02-12,53.791666666666664,24
2017-02-19,23.782608695652176,23
2017-02-26,37.78260869565217,23
2017-03-05,33.75,24
2017-03-12,0,24
2017-03-19,25,24
2017-03-26,28,24
2017-04-02,31,24
2017-04-09,33.75,24
2017-04-16,26,24
2017-04-23,26.75,24
2017-04-30,48.73913043478261,23
2017-05-07,27.73913043478261,23
2017-05-14,22.73913043478261,23
2017-05-21,33.708333333333336,24
2017-05-28,30.708333333333332,24
2017-06-04,30.708333333333332,24
2017-06-11,22,24
2017-06-18,20.708333333333332,24
2017-06-25,55.708333333333336,24
2017-07-02,27.708333333333332,24
2017-07-09,29.708333333333332,24
2017-07-16,31,23
2017-07-23,45.69565217391305,23
2017-07-30,32.69565217391305,23
2017-08-06,26.666666666666668,24
2017-08-13,28.666666666666668,24
2017-08-20,24.666666666666668,24
2017-08-27,47.666666666666664,24
2017-09-03,33,24
2017-09-10,41.666666666666664,24
2017-09-17,19,24
2017-09-24,49.666666666666664,24
2017-10-01,36,23
2017-10-08,54.65217391304348,23
2017-10-15,52.65217391304348,23
2017-10-22,16,24
2017-10-29,42.625,24
2017-11-05,0,24
2017-11-12,25,24
2017-11-19,13.625,24
2017-11-26,0,24
2017-12-03,20.625,24
2017-12-10,0,24
2017-12-17,12.608695652173912,23
2017-12-24,16,23
2017-12-31,34.608695652173914,23
2018-01-07,23.583333333333332,24
2018-01-14,46.583333333333336,24
2018-01-21,36.583333333333336,24
2018-01-28,29.583333333333332,24
2018-02-04,37.583333333333336,24
2018-02-11,46.583333333333336,24
2018-02-18,28.583333333333332,24
2018-02-25,15,24
2018-03-04,33.56521739130435,23
2018-03-11,43.56521739130435,23
2018-03-18,30.565217391304348,23
2018-03-25,36.56521739130435,23
2018-04-01,29.565217391304348,23
2018-04-08,63.56521739130435,23
2018-04-15,20,23
2018-04-22,22.565217391304348,23
2018-04-29,54.56521739130435,23
2018-05-06,31,23
2018-05-13,30.565217391304348,23
2018-05-20,23,22
2018-05-27,37,22
2018-06-03,24,22
2018-06-10,33.54545454545455,22
2018-06-17,38.54545454545455,22
2018-06-24,44.54545454545455,22
2018-07-01,33,22
2018-07-08,48.54545454545455,22
2018-07-15,25,22
2018-07-22,26.545454545454547,22
2018-07-29,23.545454545454547,22
2018-08-05,39.523809523809526,21
2018-08-12,39.523809523809526,21
2018-08-19,19,21
2018-08-26,22,21
2018-09-02,38.523809523809526,21
2018-09-09,0,21
2018-09-16,16,21
2018-09-23,41.523809523809526,21
2018-09-30,0,21
2018-10-07,25,21
2018-10-14,29,21
2018-10-21,32.5,20
2018-10-28,33,20
2018-11-04,35.5,20
2018-11-11,39,20
2018-11-18,0,20
2018-11-25,26,20
2018-12-02,11,20
2018-12-09,33,20
2018-12-16,33.5,20
2018-12-23,33.5,20
2018-12-30,57.5,20
2019-01-06,19,19
2019-01-13,59.473684210526315,19
2019-01-20,10,19
2019-01-27,26,19
2019-02-03,39.473684210526315,19
2019-02-10,43.473684210526315,19
2019-02-17,27,19
2019-02-24,24,19
2019-03-03,0,19
2019-03-10,49.473684210526315,19
2019-03-17,32,19
2019-03-24,30.444444444444443,18
2019-03-31,13.444444444444445,18
2019-04-07,13.444444444444445,18
2019-04-14,39.44444444444444,18
2019-04-21,0,18
2019-04-28,35.44444444444444,18
2019-05-05,13,18
2019-05-12,47.44444444444444,18
2019-05-19,31.444444444444443,18
2019-05-26,59.44444444444444,18
2019-06-02,0,18
2019-06-09,36.411764705882355,17
2019-06-16,15,17
2019-06-23,0,17
2019-06-30,31.41176470588235,17
2019-07-07,40.411764705882355,17
2019-07-14,20,17
2019-07-21,27,17
2019-07-28,0,17
2019-08-04,39,17
2019-08-11,41.411764705882355,17
2019-08-18,30,17
2019-08-25,0,16
2019-09-01,12.375,16
2019-09-08,0,16
2019-09-15,32,16
2019-09-22,32,16
2019-09-29,0,16
2019-10-06,34.375,16
2019-10-13,36.375,16
2019-10-20,19,16
2019-10-27,43.375,16
2019-11-03,44.375,16
2019-11-10,31.333333333333332,15
2019-11-17,27.333333333333332,15
2019-11-24,0,15
2019-12-01,22.333333333333332,15
2019-12-08,9,15
2019-12-15,17,15
2019-12-22,26,15
2019-12-29,50.333333333333336,15
2020-01-05,30.333333333333332,15
2020-01-12,21.333333333333332,15
2020-01-19,23,15
2020-01-26,21,14
2020-02-02,37.285714285714285,14
2020-02-09,46,14
2020-02-16,58.57142857142857,14
2020-02-23,0,14
2020-03-01,27,14
2020-03-08,32.285714285714285,14
2020-03-15,39.285714285714285,14
2020-03-22,41.285714285714285,14
2020-03-29,21.285714285714285,14
2020-04-05,44.285714285714285,14
2020-04-12,23,14
2020-04-19,63.23076923076923,13
2020-04-26,29,13
2020-05-03,32,13
2020-05-10,62.23076923076923,13
2020-05-17,32.23076923076923,13
2020-05-24,49.23076923076923,13
2020-05-31,26,13
2020-06-07,69.46153846153847,13
